SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100876,0,Revolving loans,M,N,Y,4,448777.0823251969,688300.8478253537,10764.602074648856,571883.8246506166,State servant,Higher education,Civil marriage,House / apartment,0.08513186433219465,-10904,-10329,-13439,-6723,1,0,0,1,0,1,Core staff,5,1,3,WEDNESDAY,7,0,0,0,0,0,0,0.8418811925305922,0.6111640127018637,0.32650813192547967,0.24181135971349485,0.17446165810707326,0.7108324518059649,0.9748922130338074,0.02746732926741397,0.1019022672490958,0.16362252265608868,0.15608911474615675,0.11213788993238222,0.1617863075519796,0.06853577548636175,0.08815174958994053,0.10497219884830714,0.1262109078877902,0.6502378661617603,0.8664442369716576,0.1530230530291946,0.2631330145094034,0.17184910027185873,0.29559448743302574,0.011924821015743702,0.1442609944798918,0.059077338112478804,0.012041533036597364,reg oper spec account,terraced house,0.16945932411605374,Block,No,2,0,0,1,-3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100877,0,Revolving loans,M,N,Y,0,256333.35298415693,867979.0285463699,78490.53846545998,704470.9578468348,Commercial associate,Academic degree,Separated,House / apartment,0.07856247294594572,-17797,-7251,-3481,-2242,1,1,1,0,1,1,Laborers,5,2,1,TUESDAY,12,0,0,0,0,0,0,0.6234608402072694,0.786688881913887,0.29371066629054576,0.10305791040606652,0.05177568889061087,0.7795124823899229,0.4849602415343438,0.15208536888244714,0.21720579654306432,0.1750945362174352,0.2871343934319052,0.05978858567394029,0.02855457613069661,0.0724401053323659,0.06632766667071206,0.2863591791283556,0.1954987793111666,0.7084584242327258,0.5746292863642348,0.10263424095984633,0.017576993723878328,0.19839212932295036,0.13602287415273395,0.18775272177783517,0.06318564689450551,0.05120897582500908,0.08155184384250586,cash,terraced house,0.2864927090030815,Panel,No,0,0,0,1,-1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100878,0,Revolving loans,M,Y,N,3,304065.78752005857,768281.2005698658,74171.28626755667,559679.1248061899,Working,Secondary / secondary special,Married,Rented apartment,0.039618629228328366,-21455,-13835,-17341,-4442,1,1,0,1,1,1,Cleaning staff,4,3,2,MONDAY,23,0,0,0,0,0,0,0.6261749431476201,0.8068865316072402,0.693420790915946,0.1585328998026099,0.12098004555932357,0.9741866607489054,0.9603451332376101,0.08153208605431397,0.1698230814729486,0.13482058062137411,0.05456294139817935,0.10612761614765281,0.07188775761232678,0.027219910062992465,0.011676567941481013,0.04430741216430184,0.1589399918425043,0.879400424293834,0.9000124100874303,0.12857633911102542,0.18781124634330026,0.08934163807049189,0.019405465191527187,0.1746476461825272,0.12438309963107148,0.0762219425904337,0.08972301021473555,cash,specific housing,0.25499663975158227,Panel,No,0,0,0,0,-686,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100879,0,Cash loans,F,Y,N,1,348362.2416754163,290002.5044213054,42965.774758587,350905.79713925987,Pensioner,Academic degree,Separated,House / apartment,0.058056089224144056,-24137,-1810,-6465,-1535,1,1,0,0,0,1,Core staff,5,2,2,TUESDAY,7,1,0,0,0,0,0,0.2975509547134705,0.18522521945328077,0.7378285118994402,0.22574612312866824,0.12868764475758562,0.6236398738053999,0.9562622594513304,0.18509138674325556,0.08122511798600415,0.1303437499148465,0.28218112358195857,0.157691756040081,0.15760372570062287,0.043019372163170255,0.028822295553372193,0.08148064318566695,0.1160776681786828,0.9403565497226951,0.8705858256180468,0.09951010052465047,0.24717270357935522,0.08159512065781242,0.25786005846259075,0.06151144701079701,0.01658798433834576,0.07028527257172862,0.0246527788787701,reg oper spec account,terraced house,0.056759922437874075,"Stone, brick",No,1,0,0,0,-311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
100880,0,Revolving loans,M,Y,N,5,355579.9720230368,788736.325099159,14764.234201193643,606317.9328027047,Commercial associate,Higher education,Married,House / apartment,0.015551226662778592,-8852,-4559,-3998,-3083,1,0,1,0,1,1,Medicine staff,6,1,3,SATURDAY,13,0,0,0,0,0,1,0.762898795774499,0.7619901972263179,0.5776913409333536,0.12482038419536085,0.041248212706045735,0.8896102944628279,0.8875872190477174,0.06440009425571032,0.20379988542246918,0.030934652924419978,0.17297669032827004,0.09245861196588563,0.09743672144712595,0.04080311710588176,0.08103873271483292,0.2618120872144714,0.01938338130883043,0.9391940871256816,0.4675048863304603,0.16557910912052606,0.019968386060782117,0.12287531785708332,0.03421914135653077,0.04449476335461645,0.030147288615397207,0.04857428336539346,0.05985828439724898,cash,block of flats,0.24574081275269388,Block,No,0,0,0,0,-1790,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100881,0,Revolving loans,F,Y,Y,5,469283.1814924287,420079.10524729954,77943.92858065454,622867.3611499539,Pensioner,Secondary / secondary special,Civil marriage,With parents,0.028787129415876633,-7191,-458,-13318,-4839,1,0,0,0,1,0,Managers,2,1,2,MONDAY,0,1,0,0,0,0,0,0.6060826664016614,0.31939468154088024,0.6215869682704939,0.04774706705632188,0.15470335908623348,0.8381951444341955,0.36865023668876845,0.09991408656004853,0.266581674270853,0.11929974429912733,0.2981696885972013,0.05155844597015187,0.17771042949273336,0.09873189952662226,0.05083847180819079,0.1794560291669659,0.10819958361828176,0.697255435330624,0.33539743430732866,0.10440099606830143,0.22928225710538144,0.14084704931319622,0.2598805898735935,0.18085260920281415,0.0792606446260292,0.01340589880416353,0.08484024288302713,reg oper account,terraced house,0.09263940947794393,Mixed,No,0,0,0,0,-2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
100882,0,Cash loans,F,Y,Y,3,498627.2378352513,711286.2775957651,95965.76444303192,848483.0786081288,State servant,Secondary / secondary special,Civil marriage,Rented apartment,0.05372385029743593,-24347,-14586,-2298,-2325,1,0,0,0,1,0,Core staff,6,2,1,THURSDAY,8,0,0,0,0,0,0,0.7609990335987443,0.6818455170701947,0.3791686116851143,0.20704258851831456,0.1745296674765575,0.5580251148737917,0.30139665960453915,0.15185536462042687,0.09990405802954597,0.06214450593253235,0.17621010004542875,0.05236651815080038,0.08633019379091089,0.09625407068094116,0.021335546610493784,0.16875424941406725,0.048776186030312835,0.9742774765342889,0.7868649879882063,0.1977303785454248,0.297012202540257,0.17502951835678446,0.2949831273888319,0.14085125292762057,0.06105998822181149,0.040942314068080986,0.051539118690995686,cash,block of flats,0.1927778332594428,Wooden,No,0,0,0,0,-3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100883,0,Cash loans,M,N,N,3,374070.8574189231,472769.5789143908,31613.643641981278,788416.5646348649,Working,Secondary / secondary special,Widow,House / apartment,0.017737636175129044,-16871,-4540,-7061,-1374,1,0,0,1,1,0,Cleaning staff,4,2,2,SATURDAY,23,0,0,0,0,0,0,0.6262819282303813,0.36013132279404425,0.13180603397830587,0.24697622218590765,0.0642217594503626,0.9051883756802264,0.8557181589495995,0.05893259449610038,0.245576246656785,0.06600491834078888,0.2003490717259578,0.18218834515763357,0.19904204285482466,0.08395911098604636,0.046743370386209605,0.18236012300279736,0.06701311962534984,0.8267544381323308,0.4430761857596994,0.05609487679671889,0.1820890013960345,0.08084929063546718,0.27297867564963285,0.0550282578181117,0.07714660186428818,0.039176357713816445,0.08095292842484207,not specified,block of flats,0.25162938444499006,Block,No,1,0,0,0,-1514,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100884,0,Cash loans,F,Y,N,0,179249.54414231787,998137.8106117273,39117.21523633341,731033.2991531553,Pensioner,Lower secondary,Widow,House / apartment,0.08589991194027438,-24557,-13896,-9174,-5611,1,0,0,1,1,0,Managers,4,1,3,WEDNESDAY,0,0,0,0,0,0,0,0.339456020825292,0.14506373650446172,0.30290867491300244,0.013711212238452062,0.1767896343754531,0.5453058898149324,0.890309340313886,0.044538646013056106,0.10747780335798834,0.02800718393017737,0.22737651889820268,0.15837190527873946,0.013548210681460768,0.052555235976603026,0.029071281143800233,0.08315672227141473,0.0576635306198261,0.9255677741104966,0.9513549732861997,0.03632007057475719,0.13316079306767886,0.15531718206922332,0.28956304407200495,0.14563754485272087,0.1868315095559388,0.018042220396953357,0.0674283961532933,reg oper account,terraced house,0.19032210573954983,Others,No,0,0,2,0,-2582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
100885,0,Revolving loans,F,N,N,4,445888.5810324546,410841.18359742226,26543.160053363346,290709.67644205806,State servant,Higher education,Civil marriage,Municipal apartment,0.07462055890968831,-19894,-10142,-12751,-6310,1,0,1,0,1,0,Cleaning staff,1,1,2,MONDAY,6,0,0,0,0,0,0,0.2515851221846506,0.26789656788088606,0.5674425817043408,0.17314011369734597,0.02539706206526727,0.8694631148227095,0.9735271852621299,0.010514546923612703,0.2481251591434469,0.1308149490485451,0.24831886198912598,0.016948806849677048,0.14225181915601465,0.03376646324348009,0.09033106572238035,0.23081969471704056,0.07601514382668816,0.9631386137365563,0.3470614285563003,0.08098333859360268,0.1415464258715518,0.055615333813556274,0.016767420123518166,0.12404271903125784,0.024041148566387054,0.03738112595350844,0.07486573856530611,cash,specific housing,0.15096518150531113,Panel,No,0,0,0,0,-1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100886,0,Cash loans,F,Y,Y,2,72149.41154334272,423304.3766194157,61924.251101035574,776493.032530972,Commercial associate,Lower secondary,Civil marriage,Municipal apartment,0.09492703035836454,-20564,-2150,-5355,-2268,1,0,1,1,0,0,Managers,5,1,3,FRIDAY,19,0,0,1,0,1,0,0.16157267537852438,0.4269374206616673,0.7503461459075109,0.14612747679529348,0.16208814597937501,0.8578933726188771,0.45286782801694536,0.10271274698147367,0.024833801236568698,0.12092359780831888,0.1484934468268632,0.18911733356909058,0.18401864929314884,0.09243678182384453,0.09003325638795752,0.15399431295807997,0.021829358306945122,0.6167998616391133,0.5267860382541472,0.184544756040165,0.20704942519463504,0.13928511734046678,0.01329724883315222,0.0687508600664419,0.09791885674108046,0.09886288810860422,0.09269342750155758,reg oper spec account,terraced house,0.1303169091949612,Others,No,0,1,0,0,-1255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100887,0,Revolving loans,F,Y,Y,5,153986.3837935233,944537.8044499187,23935.725518270945,600244.1250836118,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.07241202153676245,-15528,-11644,-8290,-3532,1,1,0,1,0,1,Sales staff,3,3,1,SATURDAY,12,0,0,0,0,0,0,0.5687959458081016,0.692982896048834,0.7217559827463979,0.08528284189291434,0.13162112057930175,0.8447009308185338,0.8132025275469743,0.18643731967799396,0.012092441023935311,0.05185178776132355,0.206792227254435,0.03138738557081783,0.11183742987237852,0.03412392418761683,0.044835596389780304,0.022352822964296592,0.11959918295848274,0.7495992426207765,0.3088543052512719,0.17193939369008007,0.17528717082809822,0.09868159186059482,0.07098635549517167,0.11578684180554848,0.04766875856726547,0.08391263101221627,0.04751410194993063,not specified,terraced house,0.12627506014728385,Block,No,0,0,1,0,-3266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
100888,0,Revolving loans,M,Y,Y,5,453823.5728586717,219715.52370905812,42057.45491152415,915279.6288849274,Working,Lower secondary,Single / not married,House / apartment,0.09463612350359671,-21961,-12584,-9187,-5152,1,1,0,0,1,1,Managers,3,3,1,THURSDAY,14,0,0,0,0,0,0,0.327241086006988,0.1805629018498861,0.243589891354545,0.056698284464779175,0.12079104998321029,0.6383461717447751,0.663345092201836,0.06348256366438158,0.042845994867942716,0.05997701547525399,0.18831606881160112,0.13405905319219044,0.19781675535825285,0.056974871634294044,0.022365415097836766,0.06137589606373891,0.01869307847214412,0.7938986478896624,0.5219137240726676,0.05699706347219971,0.23839536859237107,0.13571930536407845,0.24162656619974052,0.11018082075304454,0.07760931846606428,0.0821474463962789,0.07938774047868295,not specified,terraced house,0.2593568761107565,Wooden,No,1,0,0,1,-3651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100889,0,Cash loans,M,Y,Y,3,165286.1814977097,757351.1902985575,72731.17125408366,935896.7473044342,Commercial associate,Lower secondary,Separated,House / apartment,0.05990613001218686,-16709,-9389,-5231,-859,1,0,0,0,0,1,Cleaning staff,1,2,2,MONDAY,8,0,1,0,0,0,0,0.6044076116726514,0.7503472999201278,0.14115696806098266,0.06453082027442196,0.053725221516740154,0.7866834947450636,0.5299375436372523,0.018241920524261403,0.2634434142546166,0.1568702253516767,0.12805522915102197,0.11478558549971567,0.144524655241478,0.032056527031890714,0.042294811041842816,0.24682100506064777,0.1355108730543142,0.9012188465241079,0.678881076227563,0.1239425379572383,0.13227489299537412,0.08216345078048427,0.035930249527561416,0.10685711316234332,0.1386366278709676,0.08589739949588698,0.07414151865207717,reg oper spec account,block of flats,0.2562627244999019,Others,No,0,0,0,0,-2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100890,0,Cash loans,F,Y,Y,4,149292.9768297868,780261.1125887025,60410.438470841356,244125.27248142837,Commercial associate,Higher education,Widow,Municipal apartment,0.06401967499557724,-14722,-4874,-3839,-2082,1,0,0,1,0,1,Security staff,2,2,2,FRIDAY,15,0,0,0,0,0,0,0.14692515590701724,0.8975608735699285,0.7804480319968331,0.2202422234251662,0.07874994252819713,0.8807888954000251,0.7244037070413172,0.12788194360180516,0.16477933738730058,0.1606573390898688,0.24803130876006835,0.018867841088757102,0.09160999589611521,0.09741321033623804,0.021586596847915383,0.11006298203516433,0.14885244303798104,0.7005828485339598,0.7584037902773378,0.12189855031941135,0.13102414885809177,0.06592447276390495,0.22649028607053448,0.10829964414056012,0.19485843434135602,0.08785459634713912,0.04950900999058103,not specified,block of flats,0.2558441620767299,Block,No,0,2,0,0,-2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100891,0,Revolving loans,F,N,N,5,112156.38191311125,869102.8619283194,44781.63078951417,856513.248283583,Working,Incomplete higher,Widow,With parents,0.09792739491636349,-8715,-9535,-8271,-1031,1,0,0,1,0,1,Managers,1,3,3,SATURDAY,16,1,0,1,0,0,0,0.40053045200450166,0.7306061145433004,0.1604713861621213,0.16549658890164973,0.18295783301133975,0.8187959724642584,0.6837395755115758,0.02067228373968463,0.1822893755747363,0.1036860831302246,0.06581008043313291,0.06608292230160245,0.10792170177623166,0.01375854473143314,0.0373641395353668,0.2342987968347494,0.10235216788766033,0.605224586214133,0.8085036784710244,0.06574541002391412,0.2263299591919855,0.10233812815734379,0.013642417319108462,0.010077017486163782,0.1419982641438726,0.039282005518773006,0.044305653994232086,not specified,specific housing,0.12068225309576376,Wooden,No,0,0,0,2,-1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
100892,0,Cash loans,M,N,Y,2,436600.29094111244,979551.4485107802,47822.46416267877,230157.9123381365,Pensioner,Lower secondary,Civil marriage,With parents,0.06779162321778344,-11056,-6605,-2320,-2030,1,0,1,0,1,0,Laborers,2,3,1,THURSDAY,8,0,0,0,0,0,0,0.3084425722958205,0.4789892160231052,0.4146490102312532,0.29453477058713423,0.09849080642089264,0.9021528602723502,0.5046060794946021,0.1063133245499402,0.25423958582466794,0.03831051216889526,0.05846790629943946,0.1574121846814047,0.17671921671464275,0.025691483641703122,0.07940633821471335,0.20237925326207,0.15843885170146693,0.8716172668006225,0.8834151339256444,0.054722519045269875,0.19720041465979218,0.1800695157974029,0.22201879846531136,0.06104034853697266,0.1781204417700605,0.039003477167505546,0.08932192004639244,reg oper account,specific housing,0.24972944280394344,"Stone, brick",No,2,0,0,0,-548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
100893,0,Revolving loans,F,N,Y,3,275026.216635989,980481.535325322,60589.97943609065,493735.7005560181,Working,Lower secondary,Civil marriage,With parents,0.012770791197467195,-22263,-7808,-1853,-3184,1,0,1,0,0,0,Laborers,5,2,1,SATURDAY,5,1,0,0,0,0,0,0.3962672624008905,0.5545281686767571,0.17538052542793256,0.08053693149312449,0.1229322160289311,0.8439411824629699,0.48792372349226115,0.08249064446504212,0.024687283491074012,0.02056255240553149,0.22356708220401839,0.06830716968783904,0.19194086467208926,0.07885443153162265,0.0362751794977612,0.09742333641066551,0.19380423281940207,0.7961672428074421,0.3775488900424975,0.0841094024164411,0.2356484295855446,0.13822188856985484,0.08252007956218008,0.09186473697200435,0.03797914648292377,0.04028038233661237,0.02842655494049061,cash,terraced house,0.05915871039481661,Panel,No,0,0,0,0,-269,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0
100894,0,Cash loans,M,Y,Y,2,353701.94137436966,252221.40605317111,10527.825509844517,633839.9804968634,Commercial associate,Secondary / secondary special,Separated,With parents,0.0751422498967471,-23393,-9328,-7738,-6061,1,1,1,1,1,0,Laborers,5,3,1,MONDAY,19,0,0,0,1,0,0,0.14342674380526965,0.10492840664213965,0.5512389683588854,0.2875022112684465,0.18781179123124417,0.6372249440461157,0.6406061569030899,0.10033053221130071,0.122261042349689,0.06157908398870406,0.1948707409775336,0.10126315482371796,0.11561839175545943,0.02363007581040442,0.058978174717626335,0.04684030776016609,0.07460999605797693,0.9491494731783827,0.833310848171211,0.15983757215302832,0.2672774800794165,0.12621488506193673,0.137727268093754,0.03417813105043193,0.044464406740083035,0.0836690476385131,0.03866563949993541,reg oper account,specific housing,0.10161406550367187,Mixed,Yes,0,0,0,0,-1593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100895,0,Cash loans,F,Y,Y,4,157579.87283376337,857471.458202322,17065.888160824885,318480.63890170195,Pensioner,Secondary / secondary special,Widow,Rented apartment,0.09149218229236741,-22047,-6740,-15635,-1222,1,0,1,0,0,0,Drivers,4,2,1,FRIDAY,11,0,0,0,0,0,0,0.6793451350667572,0.267419070284318,0.39066914495001304,0.15938177220812833,0.098632803661416,0.576528272411569,0.6318255559402555,0.04090165441069793,0.19649620424022685,0.14892529874984284,0.10212153500554737,0.14261060307637802,0.06835854666141711,0.09814145893022068,0.0206986034697657,0.2440141331021922,0.12759231558397155,0.8275149902928075,0.49485814346757956,0.04642585789498693,0.08638769490728818,0.1467743926118076,0.2931865704088083,0.15234124747356612,0.17658601116049655,0.08175817115193268,0.0977033805915004,reg oper spec account,terraced house,0.17862574731791436,Block,No,0,0,0,0,-2951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100896,0,Cash loans,F,N,Y,5,391118.1894550474,717047.9469259051,89313.22609867105,797051.0500552615,State servant,Secondary / secondary special,Single / not married,Municipal apartment,0.0816022224814894,-12827,-6293,-4805,-1963,1,0,0,0,0,0,High skill tech staff,4,1,2,WEDNESDAY,15,0,0,0,0,0,0,0.1933578665143786,0.8191905051680364,0.26199489424121003,0.052347649518209305,0.08377115529474766,0.815989493174073,0.5114368922175975,0.027138357311122623,0.12735724766349465,0.12415516014436896,0.1941876723097938,0.023598840335862598,0.05547176930421856,0.03892170833272103,0.04128628979492418,0.19649533464060537,0.0715090311808079,0.5084135003554826,0.3967727726853284,0.09468745333845499,0.10136040266652596,0.14853121872815997,0.17000318833251218,0.17090853374776172,0.1254292449872956,0.011521251827140184,0.03496292110952651,reg oper account,block of flats,0.1516865406496406,"Stone, brick",No,1,0,1,0,-2326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100897,0,Revolving loans,M,Y,N,1,392002.4952329443,717873.7074984729,17009.109018216168,206683.76333771087,Working,Academic degree,Married,House / apartment,0.06254499453628803,-19067,-11437,-6963,-3818,1,0,0,0,1,1,High skill tech staff,4,2,2,SUNDAY,20,0,0,0,0,0,0,0.11152210107852262,0.1173835221881487,0.576134134574433,0.052971922382795016,0.17970840109914296,0.8798791904353607,0.4846118106282581,0.1523082667722158,0.01931775818776252,0.1464402860635292,0.23348768463994948,0.16819508556306118,0.1006391598430897,0.09267815440524012,0.01356739005198297,0.09723127748024633,0.0942432611554852,0.9833257000502207,0.48595859984738216,0.10152272420610634,0.16281571507515663,0.06600137307637031,0.03164086188183642,0.1653767156989158,0.16050268271148652,0.09542596434200716,0.08852287885782706,not specified,terraced house,0.07797206421094775,Others,No,0,0,0,0,-1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100898,0,Cash loans,M,Y,Y,5,190669.11120873506,302679.9412917558,73612.32365894546,334879.23874722945,Commercial associate,Lower secondary,Separated,Municipal apartment,0.07041731617841647,-13614,-8617,-6770,-1006,1,1,1,1,0,0,High skill tech staff,4,3,3,THURSDAY,14,1,0,0,0,0,0,0.8570312811114669,0.8238359623175855,0.39071343190375163,0.18648471724214574,0.1830687113560661,0.5711614761828167,0.9680151863986788,0.056676684411320705,0.19877365970900684,0.09963211635167124,0.07292019167954827,0.01790042416610388,0.06630432766430255,0.06960504711234639,0.05933514353180889,0.16174974078502607,0.0139568493774779,0.7965553468070203,0.9005951555498584,0.18843369751713088,0.2798313093343164,0.054220149537929314,0.2632081838963444,0.09733098108779704,0.052343363538278884,0.03570093579171846,0.04342850055560397,reg oper spec account,terraced house,0.06043011496459803,Block,No,0,2,0,0,-570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100899,0,Revolving loans,M,N,Y,4,234807.1848546273,720149.7331565227,92803.43476981473,664637.4638827806,State servant,Secondary / secondary special,Married,With parents,0.09911726103265046,-9779,-2352,-762,-499,1,1,1,1,1,0,Security staff,3,3,1,MONDAY,6,0,0,0,0,0,0,0.2543011058920399,0.19060208650253394,0.23343060137664118,0.2511125965232488,0.07738126926737782,0.5874102289312109,0.9036593533217663,0.1620805781321274,0.12350637542611165,0.15339411758514795,0.1786042982234035,0.05985361520805805,0.08995897750799195,0.06707057403240577,0.04128608672865407,0.18745189074022583,0.024126477495932996,0.7979386325750892,0.7391741787294064,0.06766926764158951,0.25205949094599195,0.1067350546906532,0.10386352292743209,0.14123335561592107,0.07623304523142269,0.0663526143172136,0.05960832675359242,cash,terraced house,0.2027927840459774,"Stone, brick",No,0,0,0,0,-976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100900,0,Revolving loans,M,Y,Y,5,144360.62484359037,985986.0644809982,34361.524387155805,771510.0496298339,Working,Higher education,Single / not married,House / apartment,0.01815958796584045,-20318,-5344,-2448,-3691,1,1,1,0,0,0,Laborers,4,3,2,FRIDAY,9,0,0,0,0,0,0,0.7624490387563686,0.20645930396706744,0.6600691300514103,0.22683634232351915,0.12247803968453931,0.5060346736292032,0.8717453737971734,0.15410498358763736,0.015570610475182461,0.1013531009110404,0.24915311115010805,0.15498278046945108,0.16854869296244374,0.09238352039794426,0.08848035219061366,0.010614371287014882,0.16153045861020773,0.9546306973340501,0.7181670443201738,0.013732848810744947,0.1458492585846307,0.03808896631470359,0.17975247160705535,0.024608368295809507,0.025396560261567294,0.0675923450136547,0.04585080291352326,reg oper spec account,terraced house,0.12837032095285827,Wooden,No,0,0,0,0,-1225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100901,0,Revolving loans,F,N,N,5,489452.46049530694,929454.8556315575,43344.229335356285,933314.4821551329,Working,Academic degree,Single / not married,Rented apartment,0.07005203457699156,-10147,-1658,-15272,-4950,1,1,0,1,0,1,Cooking staff,4,2,2,WEDNESDAY,3,0,0,0,0,0,1,0.8715764798056995,0.24027992868553794,0.7694466479059011,0.20013192936432395,0.19310827683831522,0.7658745905179234,0.4499986380739046,0.04769198543571539,0.059450331259473986,0.025962803009689624,0.12925917614365806,0.18325627882243345,0.09967764131711697,0.05619513990270949,0.04532973403107513,0.20444884968734195,0.03658247841995323,0.831904417151708,0.7092458424253362,0.14180893608308343,0.17620447745206866,0.10020072171028388,0.2164138789777801,0.047885302824746644,0.18016123533512896,0.02020457593259583,0.029917158587161652,reg oper spec account,specific housing,0.053990432565417065,"Stone, brick",No,0,0,0,0,-1091,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
